stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
DEMO1,"Desmoulins",,47.23226754,-1.52230218,,,0,DEMO,1
DEMO2,"Desmoulins",,47.23347087,-1.52133117,,,0,DEMO,1
DERV1,"Dervallières",,47.22889513,-1.59808602,,,0,DERV,1
DERV2,"Dervallières",,47.22879628,-1.59834319,,,0,DERV,1
DIAN1,"Diane",,47.23966265,-1.57811502,,,0,DIAN,1
DIAN2,"Diane",,47.23966713,-1.57798310,,,0,DIAN,1
DIDE1,"Espace Diderot",,47.18444632,-1.56231912,,,0,DIDE,1
DIDE2,"Espace Diderot",,47.18442847,-1.56284627,,,0,DIDE,1
DIDE3,"Espace Diderot",,47.18451832,-1.56285281,,,0,DIDE,2
DIDE4,"Espace Diderot",,47.18379509,-1.56293224,,,0,DIDE,1
DIDE5,"Espace Diderot",,47.18450047,-1.56337996,,,0,DIDE,1
DLCR1,"Delacroix",,47.22370249,-1.58924255,,,0,DLCR,1
DLCR2,"Delacroix",,47.22360815,-1.58936784,,,0,DLCR,1
DLLE1,"Drillet",,47.23483550,-1.66623091,,,0,DLLE,1
DLLE2,"Drillet",,47.23476398,-1.66569657,,,0,DLLE,1
DLME3,"Delorme",,47.21552854,-1.56471645,,,0,DLME,1
DLME4,"Delorme",,47.21519594,-1.56389907,,,0,DLME,1
DMAI1,"Domaine",,47.17836307,-1.46954327,,,0,DMAI,1
DMAI2,"Domaine",,47.17844857,-1.46968144,,,0,DMAI,1
DMUR1,"Dumont d'Urville",,47.22587166,-1.63633918,,,0,DMUR,1
DMUR2,"Dumont d'Urville",,47.22578182,-1.63633250,,,0,DMUR,1
DNAI1,"Danais",,47.21360403,-1.58955904,,,0,DNAI,1
DNAI2,"Danais",,47.21368938,-1.58969749,,,0,DNAI,1
DOC99,"Doucet",,47.27796857,-1.63266866,,,0,DOCE,1
DOLT1,"Dolto",,47.21650999,-1.63617274,,,0,DOLT,1
DOLT2,"Dolto",,47.21641561,-1.63629793,,,0,DOLT,1
DOME1,"Doumer",,47.22182421,-1.57826385,,,0,DOME,2
DOME2,"Doumer",,47.22164900,-1.57811882,,,0,DOME,1
DOTT1,"Douettée",,47.20775964,-1.49833108,,,0,DOTT,1
DOTT2,"Douettée",,47.20773331,-1.49912218,,,0,DOTT,1
DPTE1,"Déportés",,47.19635756,-1.49183227,,,0,DPTE,1
DPTE2,"Déportés",,47.19715306,-1.49228559,,,0,DPTE,2
DRAD1,"Désirade",,47.27819851,-1.48446172,,,0,DRAD,2
DRAD2,"Désirade",,47.27766816,-1.48415913,,,0,DRAD,2
DRID1,"Druides",,47.23861884,-1.50742048,,,0,DRID,1
DRID2,"Druides",,47.23861884,-1.50742048,,,0,DRID,1
DRLA1,"Drouillard",,47.17977092,-1.67743833,,,0,DRLA,2
DRLA2,"Drouillard",,47.18013487,-1.67733351,,,0,DRLA,2
DROI1,"Droitière",,47.30821718,-1.37313692,,,0,DROI,2
DROI2,"Droitière",,47.30794338,-1.37325031,,,0,DROI,2
DSAI1,"Desaix",,47.22755156,-1.54205870,,,0,DSAI,1
DSAI2,"Desaix",,47.22624932,-1.54328641,,,0,DSAI,1
DSNE1,"Desnerie",,47.27795724,-1.54029128,,,0,DSNE,2
DSNE2,"Desnerie",,47.27793949,-1.54081936,,,0,DSNE,2
DUKA1,"Dukas",,47.23522868,-1.60251920,,,0,DUKA,1
DUKA2,"Dukas",,47.23488283,-1.60209701,,,0,DUKA,2
DUNA1,"Dunant",,47.24391081,-1.52155536,,,0,DUNA,1
DUNA2,"Dunant",,47.24391964,-1.52129149,,,0,DUNA,1
DUTR1,"Duguay Trouin",,47.22430126,-1.61652245,,,0,DUTR,1
DUTR2,"Duguay Trouin",,47.22429674,-1.61665433,,,0,DUTR,1
EBCA1,"Embarcadère",,47.19408468,-1.64653306,,,0,EBCA,1
EBCA2,"Embarcadère",,47.19344212,-1.64688166,,,0,EBCA,1
ECBU1,"Écobuts",,47.19393516,-1.50777884,,,0,ECBU,1
ECBU2,"Écobuts",,47.19393956,-1.50764703,,,0,ECBU,1
ECHO1,"Échoppes",,47.14399692,-1.68558360,,,0,ECHO,1
ECHO2,"Échoppes",,47.14391168,-1.68544517,,,0,ECHO,1
ECHO3,"Échoppes",,47.14306629,-1.68643787,,,0,ECHO,1
ECHO4,"Échoppes",,47.14297645,-1.68643112,,,0,ECHO,1
ECOS1,"Écosse",,47.21510965,-1.52635200,,,0,ECOS,1
ECOS2,"Écosse",,47.21520392,-1.52622663,,,0,ECOS,1
ECSU1,"Ecole Centrale-Audencia",,47.24877590,-1.55100544,,,0,ECSU,1
ECSU2,"Ecole Centrale-Audencia",,47.24849302,-1.55138168,,,0,ECSU,1
ECSU3,"Ecole Centrale-Audencia",,47.24857841,-1.55152016,,,0,ECSU,2
ECSU4,"École Centrale-Audencia",,47.24895114,-1.55115045,,,0,ECSU,2
ECSU5,"École Centrale-Audencia",,47.24812474,-1.55161943,,,0,ECSU,1
ECSU6,"École Centrale-Audencia",,47.24784630,-1.55186372,,,0,ECSU,1
ECTE1,"Enchanterie",,47.23041759,-1.52375537,,,0,ECTE,2
ECTE2,"Enchanterie",,47.23061054,-1.52337263,,,0,ECTE,2
EDIP1,"Edith Piaf",,47.22810873,-1.62367951,,,0,EDIP,1
EDIP2,"Edith Piaf",,47.22827482,-1.62408849,,,0,EDIP,1
EDNA1,"Édit de Nantes",,47.21440179,-1.56873205,,,0,EDNA,1
EDNA2,"Édit de Nantes",,47.21450057,-1.56847489,,,0,EDNA,1
EDRE1,"Erdreau",,47.29105998,-1.50126590,,,0,EDRE,2
EDRE2,"Erdreau",,47.29105120,-1.50153001,,,0,EDRE,2
EGAN1,"Eglantine",,47.23518001,-1.58810150,,,0,EGAN,1
EGAN2,"Eglantine",,47.23517102,-1.58836532,,,0,EGAN,1
EGL59,"Égalité",,47.20907138,-1.58777253,,,0,EGLI,1
EGLI1,"Egalité",,47.20922862,-1.58844494,,,0,EGLI,1
EGLI2,"Egalité",,47.20939483,-1.58885365,,,0,EGLI,1
EGLI3,"Égalité",,47.20936337,-1.58713307,,,0,EGLI,1
EGLI4,"Égalité",,47.20837059,-1.58719244,,,0,EGLI,2
EGLI6,"Égalité",,47.20898603,-1.58763409,,,0,EGLI,1
EINS1,"Einstein",,47.26413048,-1.57104228,,,0,EINS,1
EINS2,"Einstein",,47.26404511,-1.57090373,,,0,EINS,1
ELIS1,"Eglise",,47.16854926,-1.72005274,,,0,ELIS,1
ELIS2,"Eglise",,47.16854462,-1.72018447,,,0,ELIS,1
EMBE1,"Embellie",,47.26472122,-1.51869135,,,0,EMBE,1
EMBE2,"Embellie",,47.26545322,-1.51834723,,,0,EMBE,1
ENCO1,"Ennerie - Corbon",,47.14195730,-1.70523320,,,0,ENCO,2
ENCO2,"Ennerie - Corbon",,47.14187671,-1.70496308,,,0,ENCO,2
ENRI1,"Ennerie",,47.14026156,-1.70734952,,,0,ENRI,2
EPEL1,"Écoles",,47.19778763,-1.75927383,,,0,EPEL,1
EPEL2,"Écoles",,47.19752281,-1.75912140,,,0,EPEL,1
EPIN1,"Épinais",,47.13632633,-1.61055959,,,0,EPIN,2
EPIN2,"Épinais",,47.13623648,-1.61055297,,,0,EPIN,2
EPYY1,"Epinay",,47.29234637,-1.48692971,,,0,EPYY,2
EPYY2,"Epinay",,47.29225652,-1.48692328,,,0,EPYY,1
EQPE1,"Équipement",,47.22381394,-1.57536864,,,0,EQPE,1
EQPE2,"Équipement",,47.22389035,-1.57577086,,,0,EQPE,1
ERAC1,"Erdre Active",,47.28314713,-1.54397669,,,0,ERAC,2
ERAC2,"Erdre Active",,47.28314269,-1.54410872,,,0,ERAC,2
ERDI1,"Éraudière",,47.24175708,-1.53475725,,,0,ERDI,1
ERDI2,"Éraudière",,47.24166281,-1.53488267,,,0,ERDI,1
ERDI3,"Éraudière",,47.24264226,-1.53521809,,,0,ERDI,2
ERDI4,"Éraudière",,47.24301493,-1.53484831,,,0,ERDI,2
ESCA1,"Escall",,47.19941211,-1.50288652,,,0,ESCA,1
ESCA2,"Escall",,47.19939893,-1.50328200,,,0,ESCA,1
ESOR1,"Écoles",,47.14544898,-1.52753353,,,0,ESOR,1
ESOR2,"Écoles",,47.14665823,-1.52907292,,,0,ESOR,1
ESUE1,"Eugène Sue",,47.23328862,-1.59602902,,,0,ESUE,2
ESUE2,"Eugène Sue",,47.23329312,-1.59589711,,,0,ESUE,2
EUCA1,"Europe",,47.26016090,-1.50420697,,,0,EUCA,2
EUCA2,"Europe",,47.26120195,-1.50269421,,,0,EUCA,2
EUVE1,"Europe",,47.17300614,-1.47629459,,,0,EUVE,1
EUVE2,"Europe",,47.17308726,-1.47656452,,,0,EUVE,1
EVET1,"École Vétérinaire",,47.29007265,-1.52277102,,,0,EVET,1
EVET2,"École Vétérinaire",,47.29085918,-1.52348969,,,0,EVET,1
EVRD1,"Evardière",,47.29879071,-1.56616373,,,0,EVRD,2
EVRD2,"Evardière",,47.29823324,-1.56400472,,,0,EVRD,2
FACU1,"Facultés",,47.24584828,-1.55502498,,,0,FACU,1
FACU2,"Facultés",,47.24565523,-1.55540772,,,0,FACU,1
FACU3,"Facultés",,47.24673337,-1.55548619,,,0,FACU,1
FACU4,"Facultés",,47.24682767,-1.55536079,,,0,FACU,2
FADI1,"Fardière",,47.19850886,-1.60695252,,,0,FADI,1
FADI2,"Fardière",,47.19820813,-1.60521242,,,0,FADI,1
FALI1,"Fallières",,47.22494189,-1.57928530,,,0,FALI,1
FALI2,"Fallières",,47.22493741,-1.57941718,,,0,FALI,1
FANE1,"Faneurs",,47.21375066,-1.70259309,,,0,FANE,1
FANE2,"Faneurs",,47.21377376,-1.70193386,,,0,FANE,1
FATA1,"Fantaisie",,47.25283697,-1.56942314,,,0,FATA,2
FATA2,"Fantaisie",,47.25270197,-1.56809047,,,0,FATA,2
FAUV1,"Fauvelière",,47.28299968,-1.50531922,,,0,FAUV,2
FAUV2,"Fauvelière",,47.28283317,-1.50491020,,,0,FAUV,2
FBAU1,"François Baudry",,47.26243057,-1.67306072,,,0,FBAU,1
FBAU2,"François Baudry",,47.26228759,-1.67199149,,,0,FBAU,2
FBLA2,"Fresche Blanc",,47.25312647,-1.55820038,,,0,FBLA,2
FBLA3,"Fresche Blanc",,47.25290149,-1.55686119,,,0,FBLA,1
FDDR2,"Fac de Droit",,47.24378547,-1.55209745,,,0,FDDR,1
FDDR3,"Fac de Droit",,47.24378992,-1.55196551,,,0,FDDR,1
FDLE1,"Fac de Lettres",,47.24559572,-1.55183232,,,0,FDLE,1
FDLE2,"Fac de Lettres",,47.24541603,-1.55181925,,,0,FDLE,1
FERI1,"Ferrière",,47.24335125,-1.59147869,,,0,FERI,1
FERI2,"Ferrière",,47.24307723,-1.59159082,,,0,FERI,1
FERI3,"Ferrière",,47.24435750,-1.59102357,,,0,FERI,1
FERI4,"Ferrière",,47.24445633,-1.59076630,,,0,FERI,1
FFAU1,"Félix Faure",,47.22733500,-1.56980855,,,0,FFAU,1
FFAU2,"Félix Faure",,47.22698903,-1.56938663,,,0,FFAU,1
FFAU3,"Félix Faure",,47.22714190,-1.57019110,,,0,FFAU,1
FFAU4,"Félix Faure",,47.22768991,-1.56996669,,,0,FFAU,1
FGRI1,"Fief Guérin",,47.14396105,-1.66076091,,,0,FGRI,2
FGRI2,"Fief Guérin",,47.14388036,-1.66049085,,,0,FGRI,2
FLAN1,"Flandre",,47.28564602,-1.54733483,,,0,FLAN,1
FLAN2,"Flandre",,47.28575364,-1.54681321,,,0,FLAN,1
FLEU1,"Fleuriaye",,47.29850645,-1.49941791,,,0,FLEU,1
FLEU2,"Fleuriaye",,47.29832236,-1.49953708,,,0,FLEU,2
FLEU3,"Fleuriaye",,47.29928873,-1.50026843,,,0,FLEU,2
FLEU4,"Fleuriaye",,47.29893373,-1.50011054,,,0,FLEU,1
FLRI1,"Floride",,47.21348186,-1.60369399,,,0,FLRI,1
FLRI2,"Floride",,47.21348186,-1.60369399,,,0,FLRI,1
FLTR1,"Flora Tristan",,47.17633201,-1.54389596,,,0,FLTR,2
FLTR2,"Flora Tristan",,47.17579736,-1.54372512,,,0,FLTR,1
FLUR1,"Fleurs",,47.21583272,-1.71768908,,,0,FLUR,1
FLUR2,"Fleurs",,47.21590864,-1.71809144,,,0,FLUR,1
FMIT1,"François Mitterrand",,47.22203468,-1.63790515,,,0,FMIT,1
FMIT2,"François Mitterrand",,47.22210178,-1.63857119,,,0,FMIT,1
FMIT4,"François Mitterrand",,47.22194029,-1.63803035,,,0,FMIT,1
FMIT5,"François Mitterrand",,47.22201649,-1.63843264,,,0,FMIT,1
FMIT6,"François Mitterrand",,47.22209268,-1.63883494,,,0,FMIT,1
FMIT7,"François Mitterrand",,47.22218707,-1.63870974,,,0,FMIT,1
FNLL1,"Fresnel",,47.24286067,-1.52333113,,,0,FNLL,2
FNLL2,"Fresnel",,47.24304037,-1.52334410,,,0,FNLL,1
FNSO1,"Fenaison",,47.26970664,-1.59248947,,,0,FNSO,1
FOCH1,"Foch-Cathédrale",,47.21925758,-1.55031451,,,0,FOCH,1
FOCH3,"Foch-Cathédrale",,47.21925313,-1.55044639,,,0,FOCH,1
FOCH4,"Foch-Cathédrale",,47.21870960,-1.55053909,,,0,FOCH,1
FOCH5,"Foch-Cathédrale",,47.21978776,-1.55061743,,,0,FOCH,1
FOND1,"Fonderies",,47.20641203,-1.54396268,,,0,FOND,1
FOND2,"Fonderies",,47.20642091,-1.54369900,,,0,FOND,1
FORU2,"Forum d'Orvault",,47.25443054,-1.61517856,,,0,FORU,2
FORU3,"Forum d'Orvault",,47.25407117,-1.61515199,,,0,FORU,1
FOTA1,"Fontaine",,47.20535781,-1.48930440,,,0,FOTA,1
FOTA2,"Fontaine",,47.20554189,-1.48918540,,,0,FOTA,1
FOUL1,"Foulquier",,47.30964675,-1.54603463,,,0,FOUL,1
FOUL2,"Foulquier",,47.30981755,-1.54631189,,,0,FOUL,1
FRA58,"Frachon",,47.21942578,-1.62211129,,,0,FRAC,1
FRA59,"Frachon",,47.21895013,-1.62022527,,,0,FRAC,1
FRAC1,"Frachon",,47.21895013,-1.62022527,,,0,FRAC,1
FRAC2,"Frachon",,47.21911170,-1.62076603,,,0,FRAC,1
FRBA1,"Frébaudière",,47.27223426,-1.62655239,,,0,FRBA,1
FRBA2,"Frébaudière",,47.27246750,-1.62762836,,,0,FRBA,1
FRCH1,"Fraîches",,47.17455019,-1.48948053,,,0,FRCH,1
FRCH2,"Fraîches",,47.17487894,-1.49042860,,,0,FRCH,1
FRET1,"Forêt",,47.24434768,-1.57541602,,,0,FRET,1
FRET2,"Forêt",,47.24425336,-1.57554138,,,0,FRET,1
FRGA1,"Frégate",,47.23525876,-1.47570796,,,0,FRGA,2
FRGA2,"Frégate",,47.23524567,-1.47610372,,,0,FRGA,2
FRII1,"François II",,47.21848493,-1.68311956,,,0,FRII,1
FRII2,"François II",,47.21832825,-1.68244676,,,0,FRII,1
FRKL1,"Franklin",,47.22581434,-1.61967530,,,0,FRKL,1
FRKL2,"Franklin",,47.22598950,-1.61982047,,,0,FRKL,1
FRMO1,"Frémoire",,47.15242571,-1.47496169,,,0,FRMO,2
FRMO2,"Frémoire",,47.15328061,-1.47634280,,,0,FRMO,2
FRNE1,"Frênes",,47.25323850,-1.48757200,,,0,FRNE,1
FRNE2,"Frênes",,47.25324288,-1.48744004,,,0,FRNE,1
FRON3,"Frêne Rond",,47.19035074,-1.49642323,,,0,FRON,1
FRON4,"Frêne Rond",,47.19026089,-1.49641680,,,0,FRON,1
FRRR1,"Frères Rousseau",,47.12616001,-1.62855094,,,0,FRRR,2
FRRR2,"Frères Rousseau",,47.12616001,-1.62855094,,,0,FRRR,1
FTAB1,"Félix Tableau",,47.18749187,-1.54681885,,,0,FTAB,1
FTAB2,"Félix Tableau",,47.18740202,-1.54681233,,,0,FTAB,1
FTAB3,"Félix Tableau",,47.18801317,-1.54738515,,,0,FTAB,1
FTAB4,"Félix Tableau",,47.18821064,-1.54687100,,,0,FTAB,1
FTDO1,"Fructidor",,47.24010857,-1.55963273,,,0,FTDO,2
FTDO2,"Fructidor",,47.23934077,-1.56103150,,,0,FTDO,1
GADO1,"Gandonnière",,47.30703916,-1.54054855,,,0,GADO,2
GADO2,"Gandonnière",,47.30712900,-1.54055507,,,0,GADO,2
GAGN1,"Gagnerie",,47.23223083,-1.50722581,,,0,GAGN,1
GAGN2,"Gagnerie",,47.23222643,-1.50735772,,,0,GAGN,1
GAIL1,"Garillère",,47.19251060,-1.52075715,,,0,GAIL,1
GAIL2,"Garillère",,47.19240751,-1.52114610,,,0,GAIL,1
GALH1,"Galheur",,47.16661045,-1.58096284,,,0,GALH,2
GALH2,"Galheur",,47.16673615,-1.57991548,,,0,GALH,1
GAMB1,"Gambetta",,47.22352508,-1.53859380,,,0,GAMB,1
GAMB2,"Gambetta",,47.22352065,-1.53872569,,,0,GAMB,2
GATI1,"Gâtine",,47.21341590,-1.66053039,,,0,GATI,1
GATI2,"Gâtine",,47.21324994,-1.66012141,,,0,GATI,1
GAUT1,"Gautellerie",,47.17741844,-1.60209659,,,0,GAUT,1
GAUT2,"Gautellerie",,47.17741393,-1.60222835,,,0,GAUT,1
GBLO1,"Grand Blottereau",,47.22975836,-1.51114692,,,0,GBLO,1
GBLO2,"Grand Blottereau",,47.22975396,-1.51127882,,,0,GBLO,1
GBNI1,"Guiblinière",,47.29231724,-1.52028568,,,0,GBNI,1
GBNI2,"Guiblinière",,47.29240267,-1.52042422,,,0,GBNI,1
GBTA1,"Grande-Bretagne",,47.26220345,-1.50236925,,,0,GBTA,2
GBTA2,"Grande-Bretagne",,47.26230208,-1.50211173,,,0,GBTA,2
GCAR1,"Grand Carcouët",,47.23150986,-1.59272469,,,0,GCAR,1
GCAR2,"Grand Carcouët",,47.23159521,-1.59286320,,,0,GCAR,1
GCAR3,"Grand Carcouët",,47.23109211,-1.59176840,,,0,GCAR,1
GCAR4,"Grand Carcouët",,47.23134815,-1.59218390,,,0,GCAR,1
GCEN1,"Grande Censive",,47.25255738,-1.54837028,,,0,GCEN,1
GCEN2,"Grande Censive",,47.25214465,-1.54992762,,,0,GCEN,1
GCEN3,"Grande Censive",,47.25134494,-1.54960493,,,0,GCEN,1
GCH98,"Gachet",,47.29327618,-1.52392909,,,0,GCHE,2
GCHE1,"Gachet",,47.29336602,-1.52393558,,,0,GCHE,1
GCHE2,"Gachet",,47.29264284,-1.52401570,,,0,GCHE,1
GCSO1,"Glacisol",,47.25168445,-1.50452395,,,0,GCSO,1
GCSO2,"Glacisol",,47.25150915,-1.50437908,,,0,GCSO,1
GDCH2,"Gare de Chantenay",,47.19778236,-1.59394851,,,0,GDCH,1
GDCH3,"Gare de Chantenay",,47.19786321,-1.59421874,,,0,GDCH,1
GDCH4,"Gare de Chantenay",,47.19779586,-1.59355306,,,0,GDCH,1
GDCH5,"Gare de Chantenay",,47.19791707,-1.59527988,,,0,GDCH,1
GDEN1,"Goldens",,47.16175622,-1.50045104,,,0,GDEN,1
GDEN2,"Goldens",,47.16196226,-1.49967350,,,0,GDEN,1
GDFI1,"Grand Fief",,47.12571619,-1.62574668,,,0,GDFI,2
GDFI2,"Grand Fief",,47.12563542,-1.62547677,,,0,GDFI,2
GDNN1,"Gendronnerie",,47.12732846,-1.63906358,,,0,GDNN,1
GDNN2,"Gendronnerie",,47.12702708,-1.63996506,,,0,GDNN,1
GDOU1,"Grande Ouche",,47.18135389,-1.57913541,,,0,GDOU,1
GDOU2,"Grande Ouche",,47.18133597,-1.57966252,,,0,GDOU,1
GDPI1,"Grande Pièce",,47.19909801,-1.50960328,,,0,GDPI,2
GDPI2,"Grande Pièce",,47.19907160,-1.51039424,,,0,GDPI,1
GDRE1,"Guindré",,47.23950772,-1.53737156,,,0,GDRE,1
GDRE2,"Guindré",,47.23922045,-1.53787973,,,0,GDRE,1
GELL1,"Grande Noëlle",,47.16241793,-1.50221513,,,0,GELL,1
GELL2,"Grande Noëlle",,47.16232808,-1.50220869,,,0,GELL,1
GERA1,"Géraudière",,47.26173999,-1.56716305,,,0,GERA,2
GERA2,"Géraudière",,47.26173999,-1.56716305,,,0,GERA,1
GERA3,"Géraudière",,47.26266076,-1.56656877,,,0,GERA,2
GERA4,"Géraudière",,47.26289456,-1.56764428,,,0,GERA,2
GERA5,"Géraudière",,47.26222047,-1.56627201,,,0,GERA,2
GESV1,"Gesvrine",,47.27009140,-1.55189430,,,0,GESV,1
GESV2,"Gesvrine",,47.26981296,-1.55213869,,,0,GESV,1
GEVR1,"Gesvres",,47.26389566,-1.54866514,,,0,GEVR,1
GEVR2,"Gesvres",,47.26362612,-1.54864554,,,0,GEVR,1
GGAU1,"Gergaudière",,47.28965609,-1.58588183,,,0,GGAU,2
GGAU2,"Gergaudière",,47.28984026,-1.58576298,,,0,GGAU,2
GGNO1,"Grignon",,47.21638639,-1.46630003,,,0,GGNO,1
GGNO2,"Grignon",,47.21647189,-1.46643829,,,0,GGNO,1
GGUI1,"Gauguin",,47.16669088,-1.55468713,,,0,GGUI,1
GGUI2,"Gauguin",,47.16692925,-1.55562893,,,0,GGUI,1
GIAR1,"Gilarderie",,47.18606472,-1.68293107,,,0,GIAR,1
GIAR2,"Gilarderie",,47.18589884,-1.68252224,,,0,GIAR,1
GIBR1,"Gibraye",,47.20513022,-1.51505887,,,0,GIBR,1
GIBR2,"Gibraye",,47.20495660,-1.51755738,,,0,GIBR,1
GIND1,"Gare d'Indre",,47.20496928,-1.66254284,,,0,GIND,1
GIND2,"Gare d'Indre",,47.20522050,-1.66309030,,,0,GIND,1
GIQU1,"Gicquelière",,47.25816395,-1.45842451,,,0,GIQU,1
GIQU2,"Gicquelière",,47.25814223,-1.45908439,,,0,GIQU,1
GLAU1,"Grillaud",,47.21972216,-1.58181162,,,0,GLAU,1
GLAU2,"Grillaud",,47.22026571,-1.58171923,,,0,GLAU,1
GLDE1,"Grande Lande",,47.19246766,-1.49776396,,,0,GLDE,1
GLDE2,"Grande Lande",,47.19229235,-1.49761927,,,0,GLDE,1
GLEI1,"Grolerie",,47.17268334,-1.47244142,,,0,GLEI,1
GLEI2,"Grolerie",,47.17277319,-1.47244781,,,0,GLEI,1
GLIE1,"Gilière",,47.29933970,-1.55256713,,,0,GLIE,2
GLIE2,"Gilière",,47.29922761,-1.55322094,,,0,GLIE,1
GLNE1,"Galarne",,47.20814414,-1.52994633,,,0,GLNE,1
GLNE2,"Galarne",,47.20824284,-1.52968912,,,0,GLNE,1
GLOU1,"Grange au Loup",,47.26383873,-1.51545241,,,0,GLOU,1
GLOU2,"Grange au Loup",,47.26365022,-1.51570343,,,0,GLOU,1
GMA59,"Gare Maritime",,47.20683326,-1.57412721,,,0,GMAR,1
GMA98,"Gare Maritime",,47.20703980,-1.57334929,,,0,GMAR,1
GMAR1,"Gare Maritime",,47.20705322,-1.57295377,,,0,GMAR,1
GMAR2,"Gare Maritime",,47.20703980,-1.57334929,,,0,GMAR,1
GMAR3,"Gare Maritime",,47.20688247,-1.57267696,,,0,GMAR,1
GMAR9,"Gare Maritime",,47.20523842,-1.57334983,,,0,GMAR,1
GMOL1,"Guy Mollet",,47.24904183,-1.55380245,,,0,GMOL,1
GMOL2,"Guy Mollet",,47.24920817,-1.55421137,,,0,GMOL,1
GMOL3,"Guy Mollet",,47.24928020,-1.55474569,,,0,GMOL,2
GNRA1,"Greneraie",,47.19973652,-1.53356759,,,0,GNRA,1
GNRA2,"Greneraie",,47.19955683,-1.53355459,,,0,GNRA,1
GNRA3,"Greneraie",,47.19970552,-1.53449037,,,0,GNRA,1
GNRA4,"Greneraie",,47.19927843,-1.53379875,,,0,GNRA,1
GNRA5,"Greneraie",,47.19948912,-1.53288896,,,0,GNRA,1
GNRA6,"Greneraie",,47.19930942,-1.53287597,,,0,GNRA,1
GNRA7,"Greneraie",,47.19930942,-1.53287597,,,0,GNRA,1
GOBI2,"Gobinière",,47.24963128,-1.58691364,,,0,GOBI,1
GOBI3,"Gobinière",,47.24935726,-1.58702581,,,0,GOBI,1
GOLF1,"Golf",,47.23649968,-1.60486096,,,0,GOLF,2
GOLF2,"Golf",,47.23624819,-1.60431345,,,0,GOLF,2
GONI1,"Gournière",,47.26837456,-1.54938768,,,0,GONI,1
GONI2,"Gournière",,47.26828027,-1.54951314,,,0,GONI,1
GPOR1,"Grand Portail",,47.20225108,-1.52304507,,,0,GPOR,1
GPOR2,"Grand Portail",,47.20142037,-1.52364591,,,0,GPOR,1
GPRO1,"Gare de Pont Rousseau",,47.19291920,-1.54879820,,,0,GPRO,1
GPRO2,"Gare de Pont Rousseau",,47.19308111,-1.54933848,,,0,GPRO,1
GRAM1,"Grammoire",,47.18357282,-1.47268780,,,0,GRAM,2
GRAM2,"Grammoire",,47.18365395,-1.47295778,,,0,GRAM,2
GRCH1,"Grand Chemin",,47.19735309,-1.78408692,,,0,GRCH,1
GRCH2,"Grand Chemin",,47.19727269,-1.78381640,,,0,GRCH,1
GRET1,"Gare de l'Etat",,47.20397352,-1.56017356,,,0,GRET,1
GRET2,"Gare de l'Etat",,47.20469674,-1.56009406,,,0,GRET,1
GRIM1,"Grimm",,47.21664063,-1.64543628,,,0,GRIM,1
GRIM2,"Grimm",,47.21606058,-1.64658287,,,0,GRIM,1
GRIM3,"Grimm",,47.21618687,-1.64553470,,,0,GRIM,1
GRIM4,"Grimm",,47.21687826,-1.64637935,,,0,GRIM,2
GRMA1,"Grimau",,47.22776755,-1.65446267,,,0,GRMA,2
GRMA2,"Grimau",,47.22829746,-1.65476667,,,0,GRMA,2
GROR1,"Garenne",,47.26509152,-1.62734593,,,0,GROR,1
GROR2,"Garenne",,47.26507792,-1.62774187,,,0,GROR,1
GRPO1,"Gripots",,47.19239539,-1.49181313,,,0,GRPO,1
GRPO2,"Gripots",,47.19248962,-1.49168774,,,0,GRPO,1
GRTE1,"Garotterie",,47.22499944,-1.60665786,,,0,GRTE,1
GRTE2,"Garotterie",,47.22436152,-1.60687526,,,0,GRTE,2
GRVI1,"Guérivières",,47.20536363,-1.46736687,,,0,GRVI,1
GRVI2,"Guérivières",,47.20509408,-1.46734771,,,0,GRVI,1
GRZI1,"Grezillières",,47.21426080,-1.47883802,,,0,GRZI,1
GRZI2,"Grezillières",,47.21436811,-1.47831696,,,0,GRZI,1
GSAN1,"George Sand",,47.16575765,-1.54497861,,,0,GSAN,1
GSAN2,"George Sand",,47.16582084,-1.54577558,,,0,GSAN,1
GSEN1,"Grasse Noue",,47.28024494,-1.58188223,,,0,GSEN,2
GSEN2,"Grasse Noue",,47.28024494,-1.58188223,,,0,GSEN,2
GSIN1,"Grassinière",,47.16583171,-1.50787434,,,0,GSIN,1
GSIN2,"Grassinière",,47.16582731,-1.50800609,,,0,GSIN,1
GSNO1,"Gare Nord",,47.21782151,-1.54214643,,,0,GSNO,1
GSNO2,"Gare Nord",,47.21780375,-1.54267391,,,0,GSNO,1
GSSU3,"Gare Sud",,47.21521152,-1.54208939,,,0,GSSU,1
GSSU4,"Gare Sud",,47.21538233,-1.54236615,,,0,GSSU,1
GSSU5,"Gare Sud",,47.21547662,-1.54224080,,,0,GSSU,1
GSSU6,"Gare Sud",,47.21529692,-1.54222777,,,0,GSSU,1
GTAE1,"Grootaers",,47.23971251,-1.58459890,,,0,GTAE,1
GTAE2,"Grootaers",,47.23933519,-1.58510023,,,0,GTAE,1
GTLA1,"Garettes-Landreau",,47.27317170,-1.63072434,,,0,GTLA,1
GTLA2,"Garettes-Landreau",,47.27309094,-1.63045367,,,0,GTLA,1
GTVE1,"Gaston Veil",,47.21007269,-1.55559512,,,0,GTVE,1
